,Chart_Date,value,key
,2/8/2020,0.446,median_val
,2/9/2020,0.4455,median_val
,2/10/2020,0.442,median_val
,2/11/2020,0.446,median_val
,2/12/2020,0.4455,median_val
,2/13/2020,0.438,median_val
,2/14/2020,0.478,median_val
,2/15/2020,0.48,median_val
,2/16/2020,0.474,median_val
,2/17/2020,0.4615,median_val
,2/18/2020,0.463,median_val
,2/19/2020,0.463,median_val
,2/20/2020,0.4715,median_val
,2/21/2020,0.4665,median_val
,2/22/2020,0.467,median_val
,2/23/2020,0.4615,median_val
,2/24/2020,0.4585,median_val
,2/25/2020,0.463,median_val
,2/26/2020,0.463,median_val
,2/27/2020,0.467,median_val
,2/28/2020,0.4505,median_val
,2/29/2020,0.472,median_val
,3/1/2020,0.474,median_val
,3/2/2020,0.4755,median_val
,3/3/2020,0.472,median_val
,3/4/2020,0.4755,median_val
,3/5/2020,0.4805,median_val
,3/6/2020,0.472,median_val
,3/7/2020,0.4805,median_val
,3/8/2020,0.4895,median_val
,3/9/2020,0.471,median_val
,3/10/2020,0.471,median_val
,3/11/2020,0.4805,median_val
,3/12/2020,0.4895,median_val
,3/13/2020,0.4895,median_val
,3/14/2020,0.4955,median_val
,3/15/2020,0.4895,median_val
,3/16/2020,0.4895,median_val
,3/17/2020,0.4835,median_val
,3/18/2020,0.4755,median_val
,3/19/2020,0.4755,median_val
,3/20/2020,0.4765,median_val
,3/21/2020,0.482,median_val
,3/22/2020,0.454,median_val
,3/23/2020,0.456,median_val
,3/24/2020,0.454,median_val
,3/25/2020,0.456,median_val
,3/26/2020,0.4585,median_val
,3/27/2020,0.4585,median_val
,3/28/2020,0.4675,median_val
,3/29/2020,0.4585,median_val
,3/30/2020,0.456,median_val
,3/31/2020,0.454,median_val
,4/1/2020,0.456,median_val
,4/2/2020,0.4615,median_val
,4/3/2020,0.456,median_val
,4/4/2020,0.456,median_val
,4/5/2020,0.465,median_val
,4/6/2020,0.456,median_val
,4/7/2020,0.4615,median_val
,4/8/2020,0.465,median_val
,4/9/2020,0.463,median_val
,4/10/2020,0.456,median_val
,4/11/2020,0.469,median_val
,4/12/2020,0.469,median_val
,4/13/2020,0.4585,median_val
,4/14/2020,0.469,median_val
,4/15/2020,0.4755,median_val
,4/16/2020,0.469,median_val
,4/17/2020,0.4915,median_val
,4/18/2020,0.495,median_val
,4/19/2020,0.4915,median_val
,4/20/2020,0.4755,median_val
,4/21/2020,0.4755,median_val
,4/22/2020,0.47,median_val
,4/23/2020,0.472,median_val
,4/24/2020,0.47,median_val
,4/25/2020,0.465,median_val
,4/26/2020,0.4755,median_val
,4/27/2020,0.4615,median_val
,4/28/2020,0.4585,median_val
,4/29/2020,0.4585,median_val
,4/30/2020,0.4585,median_val
,5/1/2020,0.453,median_val
,5/2/2020,0.4715,median_val
,5/3/2020,0.4745,median_val
,5/4/2020,0.4745,median_val
,5/5/2020,0.477,median_val
,5/6/2020,0.477,median_val
,5/7/2020,0.491,median_val
,5/8/2020,0.4745,median_val
,5/9/2020,0.4895,median_val
,5/10/2020,0.4965,median_val
,5/11/2020,0.4835,median_val
,5/12/2020,0.4835,median_val
,5/13/2020,0.4895,median_val
,5/14/2020,0.4835,median_val
,5/15/2020,0.449,median_val
,5/16/2020,0.465,median_val
,5/17/2020,0.463,median_val
,5/18/2020,0.4615,median_val
,5/19/2020,0.463,median_val
,5/20/2020,0.47,median_val
,5/21/2020,0.4755,median_val
,5/22/2020,0.4525,median_val
,5/23/2020,0.4685,median_val
,5/24/2020,0.4795,median_val
,5/25/2020,0.4895,median_val
,5/26/2020,0.4755,median_val
,5/27/2020,0.4715,median_val
,5/28/2020,0.4755,median_val
,5/29/2020,0.4615,median_val
,5/30/2020,0.4755,median_val
,5/31/2020,0.478,median_val
,6/1/2020,0.478,median_val
,6/2/2020,0.4865,median_val
,6/3/2020,0.478,median_val
,6/4/2020,0.4755,median_val
,6/5/2020,0.4865,median_val
,6/6/2020,0.4925,median_val
,6/7/2020,0.4925,median_val
,6/8/2020,0.491,median_val
,6/9/2020,0.4895,median_val
,6/10/2020,0.4865,median_val
,6/11/2020,0.4885,median_val
,6/12/2020,0.491,median_val
,6/13/2020,0.493,median_val
,6/14/2020,0.493,median_val
,6/15/2020,0.4885,median_val
,6/16/2020,0.4805,median_val
,6/17/2020,0.4805,median_val
,6/18/2020,0.4805,median_val
,6/19/2020,0.4895,median_val
,6/20/2020,0.4935,median_val
,6/21/2020,0.493,median_val
,6/22/2020,0.4815,median_val
,6/23/2020,0.479,median_val
,6/24/2020,0.4865,median_val
,6/25/2020,0.4895,median_val
,6/26/2020,0.479,median_val
,6/27/2020,0.4935,median_val
,6/28/2020,0.493,median_val
,6/29/2020,0.4895,median_val
,6/30/2020,0.4715,median_val
,7/1/2020,0.4885,median_val
,7/2/2020,0.4895,median_val
,7/3/2020,0.493,median_val
,7/4/2020,0.5385,median_val
,7/5/2020,0.5005,median_val
,7/6/2020,0.4895,median_val
,7/7/2020,0.4925,median_val
,7/8/2020,0.4885,median_val
,7/9/2020,0.47,median_val
,7/10/2020,0.4655,median_val
,7/11/2020,0.4875,median_val
,7/12/2020,0.4875,median_val
,7/13/2020,0.463,median_val
,7/14/2020,0.4655,median_val
,7/15/2020,0.4635,median_val
,7/16/2020,0.455,median_val
,7/17/2020,0.4705,median_val
,7/18/2020,0.4755,median_val
,7/19/2020,0.4635,median_val
,7/20/2020,0.455,median_val
,7/21/2020,0.462,median_val
,7/22/2020,0.462,median_val
,7/23/2020,0.463,median_val
,7/24/2020,0.463,median_val
,7/25/2020,0.463,median_val
,7/26/2020,0.4585,median_val
,7/27/2020,0.446,median_val
,7/28/2020,0.446,median_val
,7/29/2020,0.446,median_val
,7/30/2020,0.445,median_val
,7/31/2020,0.431,median_val
,8/1/2020,0.439,median_val
,8/2/2020,0.4335,median_val
,8/3/2020,0.43,median_val
,8/4/2020,0.431,median_val
,8/5/2020,0.431,median_val
,8/6/2020,0.4325,median_val
,8/7/2020,0.4435,median_val
,8/8/2020,0.4435,median_val
,8/9/2020,0.442,median_val
,8/10/2020,0.4325,median_val
,8/11/2020,0.4335,median_val
,8/12/2020,0.4335,median_val
,8/13/2020,0.4325,median_val
,8/14/2020,0.4355,median_val
,8/15/2020,0.439,median_val
,8/16/2020,0.4355,median_val
,8/17/2020,0.431,median_val
,8/18/2020,0.4325,median_val
,8/19/2020,0.4335,median_val
,8/20/2020,0.4335,median_val
,8/21/2020,0.4435,median_val
,8/22/2020,0.448,median_val
,8/23/2020,0.445,median_val
,8/24/2020,0.4435,median_val
,8/25/2020,0.4355,median_val
,8/26/2020,0.44,median_val
,8/27/2020,0.4355,median_val
,8/28/2020,0.4435,median_val
,8/29/2020,0.4435,median_val
,8/30/2020,0.446,median_val
,8/31/2020,0.4435,median_val
,9/1/2019,0.4355,median_val
,9/1/2020,0.4435,median_val
,9/2/2019,0.438,median_val
,9/3/2019,0.4355,median_val
,9/4/2019,0.4355,median_val
,9/5/2019,0.4425,median_val
,9/6/2019,0.446,median_val
,9/7/2019,0.456,median_val
,9/8/2019,0.456,median_val
,9/9/2019,0.456,median_val
,9/10/2019,0.4595,median_val
,9/11/2019,0.4595,median_val
,9/12/2019,0.4525,median_val
,9/13/2019,0.4525,median_val
,9/14/2019,0.456,median_val
,9/15/2019,0.451,median_val
,9/16/2019,0.4595,median_val
,9/17/2019,0.456,median_val
,9/18/2019,0.4595,median_val
,9/19/2019,0.456,median_val
,9/20/2019,0.471,median_val
,9/21/2019,0.46,median_val
,9/22/2019,0.452,median_val
,9/23/2019,0.4615,median_val
,9/24/2019,0.4595,median_val
,9/25/2019,0.4615,median_val
,9/26/2019,0.463,median_val
,9/27/2019,0.4925,median_val
,9/28/2019,0.4935,median_val
,9/29/2019,0.477,median_val
,9/30/2019,0.4925,median_val
,10/1/2019,0.477,median_val
,10/2/2019,0.477,median_val
,10/3/2019,0.477,median_val
,10/4/2019,0.454,median_val
,10/5/2019,0.451,median_val
,10/6/2019,0.4525,median_val
,10/7/2019,0.46,median_val
,10/8/2019,0.4615,median_val
,10/9/2019,0.4595,median_val
,10/10/2019,0.4595,median_val
,10/11/2019,0.474,median_val
,10/12/2019,0.4615,median_val
,10/13/2019,0.468,median_val
,10/14/2019,0.474,median_val
,10/15/2019,0.468,median_val
,10/16/2019,0.46,median_val
,10/17/2019,0.463,median_val
,10/18/2019,0.4615,median_val
,10/19/2019,0.459,median_val
,10/20/2019,0.459,median_val
,10/21/2019,0.4615,median_val
,10/22/2019,0.4615,median_val
,10/23/2019,0.463,median_val
,10/24/2019,0.468,median_val
,10/25/2019,0.448,median_val
,10/26/2019,0.455,median_val
,10/27/2019,0.4575,median_val
,10/28/2019,0.455,median_val
,10/29/2019,0.4575,median_val
,10/30/2019,0.4575,median_val
,10/31/2019,0.4595,median_val
,11/1/2019,0.4595,median_val
,11/2/2019,0.4575,median_val
,11/3/2019,0.46,median_val
,11/4/2019,0.4615,median_val
,11/5/2019,0.463,median_val
,11/6/2019,0.4615,median_val
,11/7/2019,0.46,median_val
,11/8/2019,0.478,median_val
,11/9/2019,0.4805,median_val
,11/10/2019,0.4875,median_val
,11/11/2019,0.478,median_val
,11/12/2019,0.468,median_val
,11/13/2019,0.473,median_val
,11/14/2019,0.463,median_val
,11/15/2019,0.463,median_val
,11/16/2019,0.464,median_val
,11/17/2019,0.463,median_val
,11/18/2019,0.46,median_val
,11/19/2019,0.464,median_val
,11/20/2019,0.464,median_val
,11/21/2019,0.469,median_val
,11/22/2019,0.4675,median_val
,11/23/2019,0.474,median_val
,11/24/2019,0.464,median_val
,11/25/2019,0.455,median_val
,11/26/2019,0.46,median_val
,11/27/2019,0.4615,median_val
,11/28/2019,0.474,median_val
,11/29/2019,0.474,median_val
,11/30/2019,0.4615,median_val
,12/1/2019,0.468,median_val
,12/2/2019,0.455,median_val
,12/3/2019,0.4585,median_val
,12/4/2019,0.4525,median_val
,12/5/2019,0.4515,median_val
,12/6/2019,0.437,median_val
,12/7/2019,0.474,median_val
,12/8/2019,0.4585,median_val
,12/9/2019,0.4495,median_val
,12/10/2019,0.4535,median_val
,12/11/2019,0.4535,median_val
,12/12/2019,0.4585,median_val
,12/13/2019,0.4615,median_val
,12/14/2019,0.478,median_val
,12/15/2019,0.4805,median_val
,12/16/2019,0.4765,median_val
,12/17/2019,0.474,median_val
,12/18/2019,0.4615,median_val
,12/19/2019,0.474,median_val
,12/20/2019,0.478,median_val
,12/21/2019,0.4865,median_val
,12/22/2019,0.492,median_val
,12/23/2019,0.5005,median_val
,12/24/2019,0.5245,median_val
,12/25/2019,0.498,median_val
,12/26/2019,0.4615,median_val
,12/27/2019,0.438,median_val
,12/28/2019,0.4425,median_val
,12/29/2019,0.446,median_val
,12/30/2019,0.4425,median_val
,12/31/2019,0.4425,median_val
,1/1/2020,0.6285,q3_val
,1/2/2020,0.574,q3_val
,1/3/2020,0.574,q3_val
,1/4/2020,0.57575,q3_val
,1/5/2020,0.57575,q3_val
,1/6/2020,0.57425,q3_val
,1/7/2020,0.57425,q3_val
,1/8/2020,0.57575,q3_val
,1/9/2020,0.5795,q3_val
,1/10/2020,0.60425,q3_val
,1/11/2020,0.60425,q3_val
,1/12/2020,0.59,q3_val
,1/13/2020,0.60425,q3_val
,1/14/2020,0.60025,q3_val
,1/15/2020,0.59,q3_val
,1/16/2020,0.58475,q3_val
,1/17/2020,0.58675,q3_val
,1/18/2020,0.58675,q3_val
,1/19/2020,0.589,q3_val
,1/20/2020,0.57875,q3_val
,1/21/2020,0.57425,q3_val
,1/22/2020,0.57875,q3_val
,1/23/2020,0.58675,q3_val
,1/24/2020,0.589,q3_val
,1/25/2020,0.5995,q3_val
,1/26/2020,0.60175,q3_val
,1/27/2020,0.575,q3_val
,1/28/2020,0.5795,q3_val
,1/29/2020,0.58775,q3_val
,1/30/2020,0.58475,q3_val
,1/31/2020,0.60625,q3_val
,2/1/2020,0.60625,q3_val
,2/2/2020,0.5975,q3_val
,2/3/2020,0.61525,q3_val
,2/4/2020,0.60625,q3_val
,2/5/2020,0.5975,q3_val
,2/6/2020,0.58725,q3_val
,2/7/2020,0.61975,q3_val
,2/8/2020,0.59975,q3_val
,2/9/2020,0.5795,q3_val
,2/10/2020,0.58725,q3_val
,2/11/2020,0.6025,q3_val
,2/12/2020,0.59825,q3_val
,2/13/2020,0.5795,q3_val
,2/14/2020,0.64275,q3_val
,2/15/2020,0.64275,q3_val
,2/16/2020,0.633,q3_val
,2/17/2020,0.633,q3_val
,2/18/2020,0.64275,q3_val
,2/19/2020,0.64275,q3_val
,2/20/2020,0.64275,q3_val
,2/21/2020,0.64575,q3_val
,2/22/2020,0.63925,q3_val
,2/23/2020,0.633,q3_val
,2/24/2020,0.6405,q3_val
,2/25/2020,0.64575,q3_val
,2/26/2020,0.64575,q3_val
,2/27/2020,0.64275,q3_val
,2/28/2020,0.64275,q3_val
,2/29/2020,0.6625,q3_val
,3/1/2020,0.6505,q3_val
,3/2/2020,0.6625,q3_val
,3/3/2020,0.6625,q3_val
,3/4/2020,0.6625,q3_val
,3/5/2020,0.6625,q3_val
,3/6/2020,0.6515,q3_val
,3/7/2020,0.66475,q3_val
,3/8/2020,0.66775,q3_val
,3/9/2020,0.66475,q3_val
,3/10/2020,0.66775,q3_val
,3/11/2020,0.66775,q3_val
,3/12/2020,0.66775,q3_val
,3/13/2020,0.6655,q3_val
,3/14/2020,0.66775,q3_val
,3/15/2020,0.659,q3_val
,3/16/2020,0.6625,q3_val
,3/17/2020,0.66475,q3_val
,3/18/2020,0.6595,q3_val
,3/19/2020,0.66475,q3_val
,3/20/2020,0.6785,q3_val
,3/21/2020,0.6785,q3_val
,3/22/2020,0.6595,q3_val
,3/23/2020,0.64575,q3_val
,3/24/2020,0.652,q3_val
,3/25/2020,0.66475,q3_val
,3/26/2020,0.66475,q3_val
,3/27/2020,0.645,q3_val
,3/28/2020,0.65075,q3_val
,3/29/2020,0.64825,q3_val
,3/30/2020,0.64575,q3_val
,3/31/2020,0.64425,q3_val
,4/1/2020,0.645,q3_val
,4/2/2020,0.645,q3_val
,4/3/2020,0.6485,q3_val
,4/4/2020,0.6485,q3_val
,4/5/2020,0.664,q3_val
,4/6/2020,0.6535,q3_val
,4/7/2020,0.664,q3_val
,4/8/2020,0.66475,q3_val
,4/9/2020,0.66475,q3_val
,4/10/2020,0.65,q3_val
,4/11/2020,0.64575,q3_val
,4/12/2020,0.6485,q3_val
,4/13/2020,0.64575,q3_val
,4/14/2020,0.6535,q3_val
,4/15/2020,0.65,q3_val
,4/16/2020,0.6485,q3_val
,4/17/2020,0.6655,q3_val
,4/18/2020,0.671,q3_val
,4/19/2020,0.66475,q3_val
,4/20/2020,0.6485,q3_val
,4/21/2020,0.64575,q3_val
,4/22/2020,0.645,q3_val
,4/23/2020,0.6485,q3_val
,4/24/2020,0.6665,q3_val
,4/25/2020,0.645,q3_val
,4/26/2020,0.64575,q3_val
,4/27/2020,0.64575,q3_val
,4/28/2020,0.64575,q3_val
,4/29/2020,0.645,q3_val
,4/30/2020,0.645,q3_val
,5/1/2020,0.63075,q3_val
,5/2/2020,0.645,q3_val
,5/3/2020,0.64575,q3_val
,5/4/2020,0.67125,q3_val
,5/5/2020,0.67125,q3_val
,5/6/2020,0.671,q3_val
,5/7/2020,0.67125,q3_val
,5/8/2020,0.67825,q3_val
,5/9/2020,0.67925,q3_val
,5/10/2020,0.68875,q3_val
,5/11/2020,0.67925,q3_val
,5/12/2020,0.67825,q3_val
,5/13/2020,0.671,q3_val
,5/14/2020,0.671,q3_val
,5/15/2020,0.6365,q3_val
,5/16/2020,0.64625,q3_val
,5/17/2020,0.6405,q3_val
,5/18/2020,0.645,q3_val
,5/19/2020,0.645,q3_val
,5/20/2020,0.65275,q3_val
,5/21/2020,0.667,q3_val
,5/22/2020,0.63075,q3_val
,5/23/2020,0.63625,q3_val
,5/24/2020,0.6465,q3_val
,5/25/2020,0.6485,q3_val
,5/26/2020,0.6485,q3_val
,5/27/2020,0.6465,q3_val
,5/28/2020,0.64525,q3_val
,5/29/2020,0.6675,q3_val
,5/30/2020,0.64925,q3_val
,5/31/2020,0.64825,q3_val
,6/1/2020,0.6465,q3_val
,6/2/2020,0.652,q3_val
,6/3/2020,0.66475,q3_val
,6/4/2020,0.6535,q3_val
,6/5/2020,0.6485,q3_val
,6/6/2020,0.6485,q3_val
,6/7/2020,0.6485,q3_val
,6/8/2020,0.6485,q3_val
,6/9/2020,0.6485,q3_val
,6/10/2020,0.6465,q3_val
,6/11/2020,0.6485,q3_val
,6/12/2020,0.64525,q3_val
,6/13/2020,0.64525,q3_val
,6/14/2020,0.6485,q3_val
,6/15/2020,0.6465,q3_val
,6/16/2020,0.645,q3_val
,6/17/2020,0.64275,q3_val
,6/18/2020,0.64275,q3_val
,6/19/2020,0.645,q3_val
,6/20/2020,0.64525,q3_val
,6/21/2020,0.6485,q3_val
,6/22/2020,0.6405,q3_val
,6/23/2020,0.645,q3_val
,6/24/2020,0.645,q3_val
,6/25/2020,0.64525,q3_val
,6/26/2020,0.645,q3_val
,6/27/2020,0.64525,q3_val
,6/28/2020,0.645,q3_val
,6/29/2020,0.645,q3_val
,6/30/2020,0.645,q3_val
,7/1/2020,0.64825,q3_val
,7/2/2020,0.64525,q3_val
,7/3/2020,0.64275,q3_val
,7/4/2020,0.675,q3_val
,7/5/2020,0.651,q3_val
,7/6/2020,0.64525,q3_val
,7/7/2020,0.65525,q3_val
,7/8/2020,0.64525,q3_val
,7/9/2020,0.6405,q3_val
,7/10/2020,0.637,q3_val
,7/11/2020,0.64275,q3_val
,7/12/2020,0.64525,q3_val
,7/13/2020,0.63075,q3_val
,7/14/2020,0.6405,q3_val
,7/15/2020,0.6345,q3_val
,7/16/2020,0.622,q3_val
,7/17/2020,0.64525,q3_val
,7/18/2020,0.64275,q3_val
,7/19/2020,0.63775,q3_val
,7/20/2020,0.59575,q3_val
,7/21/2020,0.6115,q3_val
,7/22/2020,0.60175,q3_val
,7/23/2020,0.64275,q3_val
,7/24/2020,0.64275,q3_val
,7/25/2020,0.63775,q3_val
,7/26/2020,0.6405,q3_val
,7/27/2020,0.6175,q3_val
,7/28/2020,0.637,q3_val
,7/29/2020,0.615,q3_val
,7/30/2020,0.59425,q3_val
,7/31/2020,0.57425,q3_val
,8/1/2020,0.59425,q3_val
,8/2/2020,0.57575,q3_val
,8/3/2020,0.57325,q3_val
,8/4/2020,0.57325,q3_val
,8/5/2020,0.57425,q3_val
,8/6/2020,0.57325,q3_val
,8/7/2020,0.58675,q3_val
,8/8/2020,0.58425,q3_val
,8/9/2020,0.58425,q3_val
,8/10/2020,0.57575,q3_val
,8/11/2020,0.57875,q3_val
,8/12/2020,0.57875,q3_val
,8/13/2020,0.57575,q3_val
,8/14/2020,0.58275,q3_val
,8/15/2020,0.57575,q3_val
,8/16/2020,0.58275,q3_val
,8/17/2020,0.57425,q3_val
,8/18/2020,0.57425,q3_val
,8/19/2020,0.57575,q3_val
,8/20/2020,0.57575,q3_val
,8/21/2020,0.60675,q3_val
,8/22/2020,0.6175,q3_val
,8/23/2020,0.60675,q3_val
,8/24/2020,0.57575,q3_val
,8/25/2020,0.57325,q3_val
,8/26/2020,0.57425,q3_val
,8/27/2020,0.57325,q3_val
,8/28/2020,0.57425,q3_val
,8/29/2020,0.58275,q3_val
,8/30/2020,0.58275,q3_val
,8/31/2020,0.57875,q3_val
,9/1/2019,0.58475,q3_val
,9/1/2020,0.57875,q3_val
,9/2/2019,0.58475,q3_val
,9/3/2019,0.58725,q3_val
,9/4/2019,0.58725,q3_val
,9/5/2019,0.5895,q3_val
,9/6/2019,0.593,q3_val
,9/7/2019,0.606,q3_val
,9/8/2019,0.606,q3_val
,9/9/2019,0.60575,q3_val
,9/10/2019,0.60575,q3_val
,9/11/2019,0.60575,q3_val
,9/12/2019,0.593,q3_val
,9/13/2019,0.6185,q3_val
,9/14/2019,0.6105,q3_val
,9/15/2019,0.60825,q3_val
,9/16/2019,0.60575,q3_val
,9/17/2019,0.60825,q3_val
,9/18/2019,0.609,q3_val
,9/19/2019,0.609,q3_val
,9/20/2019,0.629,q3_val
,9/21/2019,0.6245,q3_val
,9/22/2019,0.6105,q3_val
,9/23/2019,0.6105,q3_val
,9/24/2019,0.609,q3_val
,9/25/2019,0.609,q3_val
,9/26/2019,0.6105,q3_val
,9/27/2019,0.63925,q3_val
,9/28/2019,0.6425,q3_val
,9/29/2019,0.6345,q3_val
,9/30/2019,0.6345,q3_val
,10/1/2019,0.6185,q3_val
,10/2/2019,0.629,q3_val
,10/3/2019,0.629,q3_val
,10/4/2019,0.60125,q3_val
,10/5/2019,0.6105,q3_val
,10/6/2019,0.609,q3_val
,10/7/2019,0.593,q3_val
,10/8/2019,0.593,q3_val
,10/9/2019,0.58475,q3_val
,10/10/2019,0.5875,q3_val
,10/11/2019,0.629,q3_val
,10/12/2019,0.629,q3_val
,10/13/2019,0.629,q3_val
,10/14/2019,0.61525,q3_val
,10/15/2019,0.6105,q3_val
,10/16/2019,0.6105,q3_val
,10/17/2019,0.61525,q3_val
,10/18/2019,0.6105,q3_val
,10/19/2019,0.61525,q3_val
,10/20/2019,0.6105,q3_val
,10/21/2019,0.6105,q3_val
,10/22/2019,0.6105,q3_val
,10/23/2019,0.61525,q3_val
,10/24/2019,0.6105,q3_val
,10/25/2019,0.581,q3_val
,10/26/2019,0.59275,q3_val
,10/27/2019,0.58475,q3_val
,10/28/2019,0.58475,q3_val
,10/29/2019,0.58475,q3_val
,10/30/2019,0.588,q3_val
,10/31/2019,0.625,q3_val
,11/1/2019,0.6105,q3_val
,11/2/2019,0.59275,q3_val
,11/3/2019,0.59825,q3_val
,11/4/2019,0.6005,q3_val
,11/5/2019,0.606,q3_val
,11/6/2019,0.6015,q3_val
,11/7/2019,0.593,q3_val
,11/8/2019,0.639,q3_val
,11/9/2019,0.639,q3_val
,11/10/2019,0.63925,q3_val
,11/11/2019,0.6315,q3_val
,11/12/2019,0.629,q3_val
,11/13/2019,0.62425,q3_val
,11/14/2019,0.61725,q3_val
,11/15/2019,0.61,q3_val
,11/16/2019,0.626,q3_val
,11/17/2019,0.62425,q3_val
,11/18/2019,0.6135,q3_val
,11/19/2019,0.6135,q3_val
,11/20/2019,0.61725,q3_val
,11/21/2019,0.6135,q3_val
,11/22/2019,0.626,q3_val
,11/23/2019,0.63925,q3_val
,11/24/2019,0.626,q3_val
,11/25/2019,0.62425,q3_val
,11/26/2019,0.61725,q3_val
,11/27/2019,0.6315,q3_val
,11/28/2019,0.65475,q3_val
,11/29/2019,0.667,q3_val
,11/30/2019,0.667,q3_val
,12/1/2019,0.66725,q3_val
,12/2/2019,0.66725,q3_val
,12/3/2019,0.664,q3_val
,12/4/2019,0.664,q3_val
,12/5/2019,0.64225,q3_val
,12/6/2019,0.62175,q3_val
,12/7/2019,0.6675,q3_val
,12/8/2019,0.6545,q3_val
,12/9/2019,0.63975,q3_val
,12/10/2019,0.6445,q3_val
,12/11/2019,0.6445,q3_val
,12/12/2019,0.6545,q3_val
,12/13/2019,0.664,q3_val
,12/14/2019,0.6695,q3_val
,12/15/2019,0.6695,q3_val
,12/16/2019,0.677,q3_val
,12/17/2019,0.67025,q3_val
,12/18/2019,0.6725,q3_val
,12/19/2019,0.6725,q3_val
,12/20/2019,0.677,q3_val
,12/21/2019,0.677,q3_val
,12/22/2019,0.6725,q3_val
,12/23/2019,0.6795,q3_val
,12/24/2019,0.7025,q3_val
,12/25/2019,0.707,q3_val
,12/26/2019,0.6315,q3_val
,12/27/2019,0.57575,q3_val
,12/28/2019,0.5795,q3_val
,12/29/2019,0.58475,q3_val
,12/30/2019,0.57575,q3_val
,12/31/2019,0.58475,q3_val
,1/1/2020,0.965,max_val
,1/2/2020,0.962,max_val
,1/3/2020,0.962,max_val
,1/4/2020,0.962,max_val
,1/5/2020,0.962,max_val
,1/6/2020,0.962,max_val
,1/7/2020,0.962,max_val
,1/8/2020,0.962,max_val
,1/9/2020,0.962,max_val
,1/10/2020,0.962,max_val
,1/11/2020,0.962,max_val
,1/12/2020,0.962,max_val
,1/13/2020,0.962,max_val
,1/14/2020,0.962,max_val
,1/15/2020,0.962,max_val
,1/16/2020,0.962,max_val
,1/17/2020,0.962,max_val
,1/18/2020,0.962,max_val
,1/19/2020,0.962,max_val
,1/20/2020,0.962,max_val
,1/21/2020,0.962,max_val
,1/22/2020,0.962,max_val
,1/23/2020,0.962,max_val
,1/24/2020,0.962,max_val
,1/25/2020,0.962,max_val
,1/26/2020,0.962,max_val
,1/27/2020,0.962,max_val
,1/28/2020,0.962,max_val
,1/29/2020,0.962,max_val
,1/30/2020,0.962,max_val
,1/31/2020,0.962,max_val
,2/1/2020,0.962,max_val
,2/2/2020,0.962,max_val
,2/3/2020,0.962,max_val
,2/4/2020,0.962,max_val
,2/5/2020,0.962,max_val
,2/6/2020,0.962,max_val
,2/7/2020,0.962,max_val
,2/8/2020,0.962,max_val
,2/9/2020,0.962,max_val
,2/10/2020,0.962,max_val
,2/11/2020,0.962,max_val
,2/12/2020,0.962,max_val
,2/13/2020,0.962,max_val
,2/14/2020,0.977,max_val
,2/15/2020,0.977,max_val
,2/16/2020,0.977,max_val
,2/17/2020,0.977,max_val
,2/18/2020,0.977,max_val
,2/19/2020,0.977,max_val
,2/20/2020,0.977,max_val
,2/21/2020,0.962,max_val
,2/22/2020,0.962,max_val
,2/23/2020,0.962,max_val
,2/24/2020,0.962,max_val
,2/25/2020,0.962,max_val
,2/26/2020,0.962,max_val
,2/27/2020,0.962,max_val
,2/28/2020,0.962,max_val
,2/29/2020,0.962,max_val
,3/1/2020,0.962,max_val
,3/2/2020,0.962,max_val
,3/3/2020,0.962,max_val
,3/4/2020,0.962,max_val
,3/5/2020,0.962,max_val
,3/6/2020,0.962,max_val
,3/7/2020,0.962,max_val
,3/8/2020,0.962,max_val
,3/9/2020,0.962,max_val
,3/10/2020,0.962,max_val
,3/11/2020,0.962,max_val
,3/12/2020,0.962,max_val
,3/13/2020,0.962,max_val
,3/14/2020,0.962,max_val
,3/15/2020,0.962,max_val
,3/16/2020,0.962,max_val
,3/17/2020,0.962,max_val
,3/18/2020,0.962,max_val
,3/19/2020,0.962,max_val
,3/20/2020,0.962,max_val
,3/21/2020,0.962,max_val
,3/22/2020,0.962,max_val
,3/23/2020,0.962,max_val
,3/24/2020,0.962,max_val
,3/25/2020,0.962,max_val
,3/26/2020,0.962,max_val
,3/27/2020,0.962,max_val
,3/28/2020,0.962,max_val
,3/29/2020,0.962,max_val
,3/30/2020,0.962,max_val
,3/31/2020,0.962,max_val
,4/1/2020,0.962,max_val
,4/2/2020,0.962,max_val
,4/3/2020,0.962,max_val
,4/4/2020,0.962,max_val
,4/5/2020,0.962,max_val
,4/6/2020,0.962,max_val
,4/7/2020,0.962,max_val
,4/8/2020,0.962,max_val
,4/9/2020,0.962,max_val
,4/10/2020,0.962,max_val
,4/11/2020,0.962,max_val
,4/12/2020,0.962,max_val
,4/13/2020,0.962,max_val
,4/14/2020,0.962,max_val
,4/15/2020,0.962,max_val
,4/16/2020,0.962,max_val
,4/17/2020,0.966,max_val
,4/18/2020,0.966,max_val
,4/19/2020,0.966,max_val
,4/20/2020,0.966,max_val
,4/21/2020,0.966,max_val
,4/22/2020,0.966,max_val
,4/23/2020,0.966,max_val
,4/24/2020,0.966,max_val
,4/25/2020,0.966,max_val
,4/26/2020,0.966,max_val
,4/27/2020,0.966,max_val
,4/28/2020,0.966,max_val
,4/29/2020,0.966,max_val
,4/30/2020,0.966,max_val
,5/1/2020,0.966,max_val
,5/2/2020,0.966,max_val
,5/3/2020,0.966,max_val
,5/4/2020,0.966,max_val
,5/5/2020,0.966,max_val
